,USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION,YEAR,MONTH,DAY,TIME,YEARMONTH,Flag,temp
144,巴特罗之家,窗户化身为海龟缓缓游出，巴特罗之家的SmartGuide实在太酷了！一共有11个语种的导览可供选择，其中贴心包含了中文导览啦！👍🏻👍🏻👍🏻#巴特罗之家##SmartGuide# L巴特罗之家的秒拍视频 ​,2017年12月05日 20:46,评论 , 5,,2017,12,05,20:46,201712,119,0.09782608695652174
150,巴特罗之家,再加上一句！如果一个人可以是一栋房子，我愿意是巴特罗之家！  #西班牙巴塞罗那#  #旅游#  #巴特罗之家#  #建筑#,2017年12月03日 11:09,评论 1, 5,,2017,12,03,11:09,201712,121,0.23776223776223776
154,怡然0109,高迪惊世之作圣家堂⛪️ 巴特罗之家。 ​,2017年12月03日 14:01,评论 , 1,,2017,12,03,14:01,201712,124,0.21568627450980393
158,易SUMMER,📍🇪🇸 | #西班牙##巴塞罗那##吃货推荐# La Paradeta | 这个有好几家分店，这一家在兰布拉大道附近，离巴特罗之家也很近。7月底和@Sanjyu_Tong 去巴塞，好基友带我们去吃的这一家。先选好新鲜的海鲜称重，然后再会拿去后厨烹饪。有炸的也有白灼的，龙虾大概50欧两只，新鲜大只又好吃😋与三五好友吃个海鲜，喝个啤酒，好不惬意[噢耶]2西班牙·巴塞罗那 （图一二三五来自ins） 收起全文d,2017年12月02日 16:41,评论 12, 17,西班牙·巴塞罗那,2017,12,02,16:41,201712,127,0.10526315789473684
159,上海静安大悦城,#高迪奇幻国度百年展览# 亚洲最大规模高迪展，12.15大悦城正式开展！由高迪展览博物馆、巴特罗之家、西班牙大使馆联合授权认可，在亚洲首次展出超过40件高迪珍贵艺术品和建筑模型。展览由超过100万块马赛克纯手工拼贴打造，带来强烈的视觉冲击。不必去巴塞罗那，就能近距离感受鬼才高迪的惊世才华！！购票及展览详情戳右：O100万块马赛克拼出1个奇幻国度！亚洲最大规模高迪展登陆大悦城 收起全文d,2017年12月02日 16:21,评论 10, 12,,2017,12,02,16:21,201712,128,0.12318840579710146
161,巴特罗之家,【我的健康，我的权利】前几天没看到紫色灯光吗？没关系！12月1日世界艾滋病日，今天从下午5点半至半夜1点，巴特罗之家点亮象征抗击艾滋病的红色灯光，与社会大众一同关切艾滋问题，更让全世界所有人了解充分实现健康权的必要性。#巴特罗之家##AIDS##世界艾滋病日# ​,2017年12月01日 18:20,评论 1, 2,,2017,12,01,18:20,201712,130,0.12149532710280374
166,巴特罗之家,☠️你知道为什么巴特罗之家又被昵称为“骨头之家”吗？来拍一张正门的梁柱你就懂了！📷elice_f#西班牙##巴特罗之家##建筑# ​,2017年11月30日 19:36,评论 2, 2,,2017,11,30,19:36,201711,1,0.175
168,银狐Fitness,#手机拍大片#【高迪的骨头房子】童话世界般的巴特罗之家位于西班牙巴塞罗那市，以造型怪异而闻名于世，建筑设计历史上经典之一。 真的很适合拍下来做明信片呢~ ​,2017年11月30日 11:10,评论 , 1,,2017,11,30,11:10,201711,86,0.21739130434782608
172,巴特罗之家,这个神秘的回旋楼梯将会带你通往何处？你敢來爬爬看吗？ 📸tomrnavarro #西班牙巴塞罗那##巴特罗之家##建筑# ​,2017年11月29日 14:58,评论 2, 2,,2017,11,29,14:58,201711,5,0.21052631578947367
174,吃货小妞环游世界,#西班牙旅游攻略# #旅行攻略# #文艺之旅# 巴塞罗那是西班牙的历史名城， 圣家族大教堂，巴特罗之家，米拉之家等建筑都颇具文艺气息，最适合文艺青年去打卡喽。 ​,2017年11月28日 22:23,评论 , 2,,2017,11,28,22:23,201711,7,0.16842105263157894
175,巴特罗之家,高迪的魔力席卷香港ing，戴上VR眼镜，体验仿佛置身巴特罗之家的奇妙感受，还不快到德福广场来感受高迪的魔幻圣诞，展览只到2018年1月1日为止哦！活动详情如下。casabatllo.cn#巴特罗之家# #香港##德福广场# #高迪筑迹##德福马赛克圣诞# ​,2017年11月28日 18:56,评论 , 2,,2017,11,28,18:56,201711,8,0.13986013986013987
178,巴特罗之家,巴特罗之家为了服务广大的中国旅客，除了官方微博之外，今年还推出了官方微信，除了分享巴特罗之家信息和不为人知的故事之外，还经常介绍加泰罗尼亚和巴塞罗那旅游、建筑和艺术各种方面的知识和趣闻。快来扫码，加入好友！不遗落任何好文章！#巴特罗之家##微信##CasaBatllo_official# ​,2017年11月27日 21:28,评论 1, 2,,2017,11,27,21:28,201711,9,0.0875
180,奥斯塔彭科球迷会,奥斯塔彭科游览了巴塞罗那著名的建筑“巴特罗之家” L奥斯塔彭科球迷会的秒拍视频 ​,2017年11月27日 10:22,评论 , 1,,2017,11,27,10:22,201711,11,0.2909090909090909
181,波若登录,夜的巴特羅之家，明媚而無懼周遭的耀眼，走近，有個詞匯躍然腦海——玲瓏剔透！ 2西班牙·巴特罗之家 ​,2017年11月26日 01:59,评论 , 2,西班牙·巴特罗之家,2017,11,26,01:59,201711,12,0.25
184,璇儿会enjoy生活,圣家堂。巴特罗之家。米拉之家。还有最棒的海鲜市场 2西班牙·巴塞罗那 ​,2017年11月26日 00:24,评论 , 2,西班牙·巴塞罗那,2017,11,26,00:24,201711,15,0.28
185,希之冷水Angela,圣家族大教堂，完全改变了我以往对教堂的看法，这座大教堂至今尚未完全竣工；巴特罗之家；米拉之家；奎尔公园----高迪，孤独的天才。怀念在巴塞罗那的日子，一座流动的童话之城。,2017年11月11日 19:11,评论 , ,,2017,11,11,19:11,201711,16,0.1414141414141414
186,巴特罗之家,庆祝11月25日【国际消除对妇女的暴力日】，今天下午五点半至凌晨一点，巴特罗之家将特別点亮紫色灯光！消除对女性一切形式的歧视与暴力，保障妇女健康与财富、尊重妇女权利与人格！请身体力行支持本活动，来巴特罗之家的正门拍张照片，并打上#CasaBatllo#以及#NiUnaMenos# ​,2017年11月25日 19:53,评论 1, 4,,2017,11,25,19:53,201711,17,0.10256410256410256
187,mensuno香港,#香港mensuno熱話# 走進鬼才建築大師高迪的世界 「高迪築‧跡」作品展覽有去過西班牙遊遊的朋友，相信對「聖家堂（Sagrada Família）」都有深刻的印象，因為這正正是出自鬼才建築大師安東尼．高迪（Antoni Gaudí）的手中，這座雄偉壯觀的大教堂高聳與獨特的建築設計成為了巴塞隆納最為人所知的觀光景點，吸引每年都有差不多250萬遊客到訪。如今想看大師的作品，香港都一樣可以。安東尼．高迪被譽為一代鬼才建築師，設計風格屬「加泰羅尼亞現代主義」，他曾經說過：「直線屬於人類，曲線屬於上帝。」因為在他的建築設計中，高第都會極力將自然元素表現出來，在他的作品當中幾乎找不到直線，而都採用充滿生命力的曲線與有機型態來設計建築物。其實高迪死後遺留下來的手稿和模型甚少，而在西班牙內戰期間，聖家堂更遭到無政府主義者的洗劫，讓高迪真跡遭到破壞。不過在無政府主義者的卻保持了高迪墓的完好，雖然他們對天主教會懷恨在心，但他們心中都將高迪視為一個聖人，而聖家堂自興建至今還未完工。為了將大師的作品可以在香港呈現，德福廣場就與高迪展覽博物館、巴特羅之家 （Casa Batllo）及高迪研究院，攜手打造亞洲首個官方認可多媒體「高迪築‧跡」作品展覽，更首次遠道由巴塞隆拿帶來高迪的設計工具文物及珍貴的高迪建築模型，而全球最新高迪VR片段亦會於展覽裡率先曝光，如果想親身感受高迪大師級的建築藝術精髓，就不要錯過了。高迪築‧跡」作品展覽日期：11月12（星期日）至1月1日（星期一）時間：12:00nn – 10:00pm地點：九龍灣德福廣場一期中央展覽場及二期中庭 收起全文d,2017年11月25日 10:00,评论 1, ,,2017,11,25,10:00,201711,18,0.02295552367288379
189,爱吃Mango的Cherry,高迪作品---巴特罗之家。 2西班牙·巴塞罗那 ​,2017年11月25日 01:55,评论 , 2,西班牙·巴塞罗那,2017,11,25,01:55,201711,20,0.46153846153846156
192,巴塞罗那-阿尔格尔酒店,#巴塞罗那旅游##巴塞罗那旅行##巴塞罗那##西班牙旅游#2西班牙·巴特罗之家来巴塞旅游的漂亮妹纸一枚，妹纸比景美，同意的点赞！！！ 2西班牙·巴特罗之家 ​,2017年11月24日 17:42,评论 , 4,西班牙·巴特罗之家西班牙·巴特罗之家,2017,11,24,17:42,201711,23,0.17204301075268819
200,巴特罗之家,温馨提醒各位，今天巴特罗之家晚上7:45分就休馆了，最晚进馆参观场次为6:45分。 ​,2017年11月22日 18:17,评论 , 2,,2017,11,22,18:17,201711,29,0.24561403508771928
201,沙发音乐SofarSounds,#在意想不到的地方听歌# 西班牙巴塞罗那，沙发音乐SofarSounds登上了著名建筑设计师高迪(Antoni Gaudí)的杰作—巴特罗之家(Casa Batlló)的屋顶，音乐配上美景奇幻的令人难以置信。L沙发音乐SofarSounds巴塞罗那 Mishima - Mentre Floreixen Les Flors ​,2017年11月21日 11:58,评论 , 6,,2017,11,21,11:58,201711,30,0.11299435028248588
202,MsArmy_CaSi,巴特罗之家的留言簿和巴利阿里海的沙滩 ​,2017年11月21日 05:19,评论 21, 462,,2017,11,21,05:19,201711,31,0.4117647058823529
203,巴特罗之家,2005年，巴特罗之家和高迪其他一共七件作品被共同纳入了联合国教科文组织的世界人类遗产。大门口的英国梧桐已经染上了深秋的颜色！#西班牙巴塞罗那##巴特罗之家##UNESCO# ​,2017年11月20日 21:53,评论 2, 4,,2017,11,20,21:53,201711,32,0.13592233009708737
204,EngelVolkersBarcelona安阁房产,房产编号 W-02AJFF #Eixample# 奢华公寓出售 面积185m² 4室2卫 售价117.5万欧元 公寓楼建于1900 近期翻新完工 采用高品质的建筑用材 基础装修已经完成 还需填补细节 位于 #巴特罗之家# #感恩大道# 附近 交通方便 地段黄金奢华 O网页链接 #巴塞罗那# #巴塞罗那房产投资# #板鸭房源# ​,2017年11月20日 20:56,评论 , ,,2017,11,20,20:56,201711,33,0.1005586592178771
205,小灰灰灰灰灰灰___,米拉之家&巴特罗之家 2西班牙·巴塞罗那 ​,2017年11月20日 18:40,评论 1, 7,西班牙·巴塞罗那,2017,11,20,18:40,201711,34,0.3888888888888889
206,丢丢丢没丢呢,昨晚突然回忆起在巴塞罗那的那几天我对那里的喜欢好像永远用不完 对比之后 发现哪座城市都比不上巴塞 我们去了巴特罗之家 从圣家堂走到地中海淋了一场暴雨 看了一场弗朗明戈 蹭了一场皇马决赛买了五块钱的LV 喝大了一场酒 和流浪汉吃披萨  背着高跟鞋去海边裸晒照了很多照片 拍了很多视频 说了很多话 多到不知道谁是谁 也不记得那天是什么日子2020年圣家堂竣工 我们并没有许不切实际愿望 我们对生活宽容了很多 日子也就好过了不少走过巴塞罗那 终于可以在别人问我 你最喜欢的城市是那个 有不用思索的答案那时候23岁的巴塞真可爱 收起全文d,2017年11月20日 15:52,评论 1, 3,,2017,11,20,15:52,201711,35,0.05017921146953405
207,鲸品游,#跟着鲸宝游世界# #旅行# #西班牙+葡萄牙+摩洛哥#鲸宝墙裂推荐：★ 全程奢享4星级酒店，卡萨布兰卡升级一晚5星；★ 撒哈拉沙漠体验狂野与宁静的魅力，西班牙欣赏佛朗明哥表演；★ 特别安排四大高迪建筑入内参观：圣家族教堂、奎尔公园、巴特罗之家、米拉之家。★ 赠送行五件套（转换插头+充气颈枕+眼罩+耳塞+行李绑带） O无限风情，尽在西葡摩 | 17日 收起全文d,2017年11月20日 13:26,评论 , ,,2017,11,20,13:26,201711,36,0.08163265306122448
208,移民加油站,🇪🇸🇪🇸🇪🇸【巴塞罗那】巴特罗之家——天才建筑大师安东尼·高迪留给后人的童话世界。#西班牙# ​,2017年11月20日 12:20,评论 1, 1,,2017,11,20,12:20,201711,37,0.22580645161290322
213,慕筱雪Kristina,巴特罗之家是建筑师高迪和若热普· 玛丽亚· 茹若尔(Josep Maria Jujol) 合作装修改造的一座建筑，以造型怪异而闻名于世。这座房子已建有100多年，并经历了多次整修。房子内部的设计秉承了高迪一贯的风格，没有棱角，全是柔和的波浪形状。海洋元素贯穿整... ​,2017年11月19日 01:41,评论 , ,,2017,11,19,01:41,201711,41,0.09395973154362416
214,有度旅行,#欧洲旅行##西班牙旅行# 福州正下着瓢泼大雨，7钟头时差巴塞罗那依然开启艳阳模式～艺术界的鬼才巴特罗之家，这里的艺术风格真的十分有趣，你永远不知道下一个转角会有什么惊喜！！！也不用担心不了解情况瞎逛，这里配备多种语言的3D导览器～ ​,2017年11月18日 12:10,评论 , ,,2017,11,18,12:10,201711,42,0.13636363636363635
215,小浪在香港,#微博行走港澳##帶著微博去香港# 巴塞隆拿有名打卡地點空降到九龍灣了！@香港九龙湾德福广场 與高迪展覽博物館、巴特羅之家及巴塞隆拿大學高迪研究院，攜手打造亞洲首個官方認可的「高迪築‧跡」作品展覽。首次遠道由巴塞隆拿帶來高迪的設計工具文物及珍貴的高迪建築模型，而全球最新高迪VR片段亦會於展覽裡率先曝光。傳送門>>O网页链接 收起全文d,2017年11月18日 12:00,评论 , 4,,2017,11,18,12:00,201711,43,0.07692307692307693
216,Goodbye_shadow,巴特罗之家打卡方式：照傻照片、写留言簿 2西班牙·巴塞罗那 ​,2017年11月18日 02:46,评论 , 14,西班牙·巴塞罗那,2017,11,18,02:46,201711,44,0.3111111111111111
217,有度旅行,#欧洲旅行##西班牙旅行# 在热情如火的巴塞罗那，除了让人食指大动的西班牙海鲜饭，还有艺术界的鬼才巴特罗之家～～我在顶楼看风景，风景里的你也在看我～(❁´◡`❁)*✲ﾟ* L有度旅行-专注希腊深度定制旅行的秒拍视频 ​,2017年11月17日 23:22,评论 , ,,2017,11,17,23:22,201711,45,0.13008130081300814
220,巴特罗之家,巴特罗之家与香港德福广场携手合作，举办首次“高迪筑.迹”特展。感受高迪的马赛克圣诞，展出只到1月1日为止！#巴特罗之家##香港##德福广场##高迪筑迹##马赛克圣诞# L巴特罗之家的秒拍视频 ​,2017年11月17日 19:27,评论 , 4,,2017,11,17,19:27,201711,47,0.12612612612612611
221,加泰罗尼亚旅游官网,#我和加泰罗尼亚不得不说的故事# 又到答题互动环节啦，你是高迪的真爱粉吗？哪一个屋顶是属于米兰之家？哪一个又是属于巴特罗之家呢？ ​,2017年11月17日 10:05,评论 10, 2,,2017,11,17,10:05,201711,48,0.25
222,设界观,安东尼·高迪是西班牙传奇的建筑家。在他生活的城市巴塞罗那，他留下了众多惊世的建筑，比如，修建了一个世纪还没有建好的圣家族大教堂，宛如童话故事的巴特罗之家，波浪形充满动感的米拉之家，奇幻的古埃尔公园，但有一栋建筑，只在每年的5月22日，当地的圣丽塔节，才对外开放一天，显得分外神秘，它就是高迪的首个建成作品——文森之家。在2005年与高迪其他5个作品一样，被联合国教科文组织列为世界文化遗产。 收起全文d,2017年11月17日 08:39,评论 , 5,,2017,11,17,08:39,201711,49,0.09302325581395349
223,她叫张小恬,"美妙的色彩渐变,    __________奇幻的巴特罗之家. ​",2017年11月17日 02:26,评论 , 11,,2017,11,17,02:26,201711,50,0.3404255319148936
224,上海jiajun,"巴特罗之家是天才设计师高迪和若热普-玛丽亚-茹若尔合作设计建造的一座建筑 , 建于1877年 , 在1904-1906年间重新改建 . 建筑内部的设计集建筑学与装饰学为一体 , 秉承了高迪一贯的风格 , 没有棱角 , 全是柔和的波浪形状 . 巴特罗之家被列为世界文化遗产 .  手机随拍 2西班牙·巴特罗之家 ​",2017年11月17日 00:58,评论 3, 8,西班牙·巴特罗之家,2017,11,17,00:58,201711,51,0.11764705882352941
