,USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION,YEAR,MONTH,DAY,TIME,YEARMONTH,Flag,temp
101,奢先生全球购,2西班牙·米拉之家#celine# Celine♥️frame链条包 7xxx 这款手袋欧美很多博主会选择出街搭配 ➕微看直播 ONLYMARAT 2西班牙 ​,2017年12月14日 21:18,评论 , ,西班牙·米拉之家西班牙,2017,12,14,21:18,201712,80,0.059880239520958084
102,奢先生全球购,2西班牙·米拉之家#ysl邮差包折扣# YSL♥️最火的邮差包 13xxx 中号 国内专柜价大家自己看 就知道真的是捡漏价了！ ➕微看直播 ONLYMARAT 2西班牙 ​,2017年12月14日 21:10,评论 , ,西班牙·米拉之家西班牙,2017,12,14,21:10,201712,81,0.046242774566473986
103,奢先生全球购,2西班牙·米拉之家#ap爱彼手表#  Ap爱彼♥️男表 圣诞送给男朋友超适合 喜欢戴男表的女生也可以选择 作为世界三大制表品牌之一 他们家真的是低调奢华最佳选择了 稳稳的幸（zhuang）福（bi）➕微看直播 ONLYMARAT 2西班牙 ​,2017年12月14日 20:57,评论 , ,西班牙·米拉之家西班牙,2017,12,14,20:57,201712,82,0.038461538461538464
104,奢先生全球购,2西班牙2西班牙·米拉之家#massimodutti折扣#  西班牙很经典的时装品牌massimo dutti 舒适半高领女式白毛衣 ➕微看直播 ONLYMARAT 2西班牙 ​,2017年12月14日 20:50,评论 , ,西班牙西班牙·米拉之家西班牙,2017,12,14,20:50,201712,83,0.056818181818181816
105,奢先生全球购,2西班牙·米拉之家#tods豆豆鞋折扣# Tods♥️男士豆豆鞋 折扣的～2xxx  经典超级舒适的真皮男士休闲鞋 豆豆鞋的颜色很丰富 但黑色很少有折扣 因为太百搭了嘛 现在竟然也打折了 捡漏价 ➕微看直播 ONLYMARATb 2西班牙 ​,2017年12月14日 20:42,评论 , ,西班牙·米拉之家西班牙,2017,12,14,20:42,201712,84,0.04807692307692308
106,奢先生全球购,2西班牙·米拉之家#tods折扣##tods真皮男生运动鞋# 男士休闲鞋运动鞋优惠活动 折扣还是服气的❤️ 里外真皮现价只要2xxx 哇哦 而且更多鞋履系列都参加圣诞活动 价格很合理 加V看直播 ONLYMARAT 2西班牙 ​,2017年12月14日 20:29,评论 , 1,西班牙·米拉之家西班牙,2017,12,14,20:29,201712,85,0.04975124378109453
107,奢先生全球购,2西班牙·米拉之家#梵克雅宝##梵克雅宝折扣##vancleefarpels# VCA♥️梵克雅宝的绿松石已经停产了 所以卖没了就木有啦！这个白金蝴蝶绿松石手链特别好看 ➕微看直播ONLYMARAT 2西班牙 ​,2017年12月14日 20:11,评论 , 1,西班牙·米拉之家西班牙,2017,12,14,20:11,201712,86,0.04145077720207254
108,奢先生全球购,2西班牙·米拉之家#dior折扣##Angelababy#  天使宝贝同款dior手袋 你们最爱的女神杨颖（虽然没觉得哪好看）哈哈哈 不是故意黑她啦 言归正传 这手袋现在很难买 喜欢的别犹豫了 国内价格比欧洲贵很多 姑娘们抢起来呀 ➕微看直播 ONLYMARAT 2西班牙 ​,2017年12月14日 20:05,评论 , 1,西班牙·米拉之家西班牙,2017,12,14,20:05,201712,87,0.044444444444444446
109,奢先生全球购,2西班牙·米拉之家#MarcJacobs折扣# 小马哥的经典相机包📷 价格说出来吓死你们惹 现在快圣诞节了 下单立马有小礼物 而且两周左右好东西到你手里 3xxx ➕微看直播 ONLYMARAT #圣诞欧洲购物折扣活动# 2西班牙 ​,2017年12月14日 19:57,评论 , 1,西班牙·米拉之家西班牙,2017,12,14,19:57,201712,88,0.0392156862745098
111,江青峰Jack,米拉之家_百度百科http://t.cn/（高迪，西班牙米拉公寓） ​,2017年12月14日 10:12,评论 , 1,,2017,12,14,10:12,201712,89,0.06557377049180328
113,是雪茵啊,希腊科林斯运河 ；以色列巴哈伊花园完美的对称 ； 西班牙巴塞罗那的米拉之家天才设计师安迪经典作品，没有一处直角；葡萄牙蓬蒂迪利马一排参天大树构成的隧道；苏格兰高地的岩石如上帝之手划过的留痕；美国亚利桑那州胡佛水坝驯服了曾经桀骜不驯科罗拉多河；英格兰伊斯特本这是世界的边缘吗；印度果阿Dudhsagar瀑布前的铁路 ；中国长城最壮美的城墙！ 收起全文d,2017年12月13日 22:19,评论 , 1,,2017,12,13,22:19,201712,91,0.0916030534351145
114,奢先生全球购,2西班牙·米拉之家#双十二欧洲折扣#  西班牙经典品牌massimo dutti折扣活动 今天都有折扣 具体➕微看直播 ONLYMARAT 2西班牙 ​,2017年12月13日 18:59,评论 , 1,西班牙·米拉之家西班牙,2017,12,13,18:59,201712,92,0.049079754601226995
118,芝麻Tu小助手,一去不回的时光，为何却如此耀眼。米拉之家，高迪的另一个著名私活。房顶的烟囱和蓄水池仿佛一个个战士。作为著名景点，赶着早上第一时间去，可以享受屋顶那片刻的宁静。#带着微博去旅行# 请跟随#芝麻Tu#的脚步继续探索#西班牙# 好吃好喝好住好玩，还有美图#微博摄影大赛# ​,2017年12月12日 11:45,评论 , ,,2017,12,12,11:45,201712,93,0.08144796380090498
120,_Stan·柒,深秋夕阳里的米拉之家 L_Stan·柒的秒拍视频 ​,2017年12月12日 00:20,评论 , ,,2017,12,12,00:20,201712,95,0.08849557522123894
121,暴走考拉户外,出口巴塞罗那的旅游纪念品。出自西班牙鬼才建筑师高迪著名的奎尔公园（真正的神级大师，米拉之家，巴特洛公寓，圣家族教堂，设计造型都如鬼斧神工。真正的好建筑100年前高逼格，再过100年照样高逼格）里面最有名的马赛克标志物品就是这条蜥蜴和太阳神穹顶。1:1树脂复刻，手工上色，各处细节精致无比。个人特别喜欢这种小物件，一定要收藏！ 收起全文d,2017年12月11日 19:22,评论 4, 3,,2017,12,11,19:22,201712,96,0.07058823529411765
127,Sicilian,當時和暴在西班牙看到這個舞就一直很想知道這是什麼曲子。好像是我們從米拉之家回來散步經過這個公園，他跳起舞的那一剎那我和暴都停下來了。今天終於找到這首曲子了開心心！ LSicilian的秒拍视频 ​,2017年12月10日 07:27,评论 2, 1,,2017,12,10,07:27,201712,98,0.06486486486486487
129,南方EstLaReine,#米拉之家 #巴塞罗那 #西班牙 #spain #barcelona #gaudi #gaudí #高迪 #art #designer #mila #m @ La Pedrera-Casa Milà O网页链接 ​,2017年12月10日 00:33,评论 , ,,2017,12,10,00:33,201712,100,0.05154639175257732
130,南方EstLaReine,#gaudi #gaudí #spain #spain❤️ #barcelona #mila #米拉之家 #高迪 #巴塞罗那  @ La Pedrera-Casa Milà O网页链接 ​,2017年12月09日 23:32,评论 , ,,2017,12,09,23:32,201712,101,0.07734806629834254
133,evlina,☔️等起飞刷一波圣家堂、米拉之家、奎尔公园⛲️天才高迪 2荷兰·阿姆斯特丹史基浦机场 ​,2017年12月09日 01:26,评论 3, 3,荷兰·阿姆斯特丹史基浦机场,2017,12,09,01:26,201712,102,0.061068702290076333
134,晨星燃烧,和少天在圣家堂和米拉之家。 ​,2017年12月08日 22:47,评论 , 11,,2017,12,08,22:47,201712,103,0.0784313725490196
135,好摄的老贺,这么不起眼建筑却是世界文化遗产 西班牙建筑大咖从头跟你说究竟（1）古埃尔宫(Palau Guell) 建于1886至1888年间，在巴塞隆纳最热闹的蓝布拉斯大道莱修(Leisu)剧院附近的狭小巷弄间。 身居窄巷中，很难看见宫殿高广的全貌，古埃尔宫的外表并不显眼。 几乎到了旁边才看到.....但这却是高迪制造的第一个世界文化遗产；古埃尔宫是免费参观，但由于比起圣家堂、米拉之家，还是名气小了很多。因此，并没有特别多的游客； 租解说器的大堂第一个参观点：竟然是马厩；对墙砖的巧妙运用产生了意想不到的表现力，使得马厩成为一件标新立异的杰作。楼梯的曲线蜿蜒环绕在各个楼层。窗子都不拘一格 收起全文d,2017年12月08日 22:07,评论 , ,,2017,12,08,22:07,201712,104,0.08877284595300261
137,百度百科,人们说在欧洲被上帝亲吻过的作品，一是15世纪达芬奇的画作，二便是19世纪高迪的建筑群：恢宏神圣的圣家堂，色彩斑斓的米拉之家⋯如今，只要一个VR视频便让你身临这些一万公里外的绝作#秒懂全视界#全新推出#巴塞罗那#特辑第一集O网页链接，不需VR眼镜，快跟着镜头感受上帝之美！@互动视界sightpano 收起全文d,2017年12月07日 19:45,评论 4, 10,,2017,12,07,19:45,201712,105,0.0743801652892562
138,奢先生全球购,2西班牙·米拉之家#longchamp珑骧手袋折扣##longchamp手绘手袋#  承接各种手绘包包 珑骧法式风情浓郁 搭配中国工笔画的雅致 冲击力十足的美感 让人一眼就爱上 现在起各种手绘都可以哦 既可以买到现成的 也可以拿来手袋让我们来画  先拿出两个试试反响 ➕微看直播 ONLYMARAT 2西班牙 ​,2017年12月07日 18:51,评论 1, 1,西班牙·米拉之家西班牙,2017,12,07,18:51,201712,106,0.03292181069958848
139,松饼菜菜籽,被高迪震撼的一天#圣家堂##米拉之家##巴特罗之家#  感叹高迪把自然主义这四个字表现得淋漓尽致 世间万物都是美好的 看你怎么理解它了 2西班牙·米拉之家 ​,2017年12月07日 18:46,评论 , 4,西班牙·米拉之家,2017,12,07,18:46,201712,107,0.08433734939759036
140,奢先生全球购,2西班牙·米拉之家#gucci折扣##gucci钱包折扣# gucci专卖店新款钱包全部折扣 完全想不到的gg系列一样有好折扣 ➕V看直播 ONLYMARAT 2西班牙 ​,2017年12月07日 18:24,评论 , 1,西班牙·米拉之家西班牙,2017,12,07,18:24,201712,108,0.046242774566473986
141,奢先生全球购,2西班牙·米拉之家#gucci折扣##gucci围巾折扣# gucci羊毛围巾折扣 ➕微看直播ONLYMARAT 2西班牙 ​,2017年12月07日 18:09,评论 , ,西班牙·米拉之家西班牙,2017,12,07,18:09,201712,110,0.05333333333333334
144,三人纪实,【巴塞罗那的米拉之家】只有承重柱没有承重墙也没有主墙 ，不论是内墙外墙都没有承受的重量。建筑本身内部建筑可以随意的隔间改建也不会导致建筑物坍塌 。怎么样，喜欢吗？ #旅游大咖秀#  #飞猪全球游# #带着微博去旅行# ​,2017年12月07日 09:33,评论 , ,,2017,12,07,09:33,201712,111,0.09137055837563451
146,昂娜_J,原定12月6日晚11点55从上海起飞的汉莎航班，没走几步返回 说是轮胎挡板没撤 轮胎不行了，那么多人在那等着 没有一个相关人员解释情况，维持现场。现在还在酒店等消息，我的行程啊，米拉之家 我的门票 酒店啊我是坐了假汉莎么 md什么鬼@汉莎航空 @脊梁in上海 @上海发布 2上海·上海浦东国际机场 ​,2017年12月07日 04:29,评论 , ,上海·上海浦东国际机场,2017,12,07,04:29,201712,112,0.0759493670886076
147,尺素载景之走走吧,第三天 米拉之家 外观 2西班牙·瓦伦西亚 ​,2017年12月07日 04:29,评论 , ,西班牙·瓦伦西亚,2017,12,07,04:29,201712,113,0.09090909090909091
149,大A在路上,#带着微博去巴塞罗那#2西班牙·米拉之家 日落时分的米拉之家格外不同。虽然是没有生命的石雕，但当被太阳染上暖暖的余晖时，与这湛蓝的天际仿佛有了互动。也多了一丝生命里。推荐指数3.5记得要日落时分来哦！#西班牙旅行# 2西班牙·巴塞罗那 ​,2017年12月06日 13:15,评论 , 1,西班牙·米拉之家西班牙·巴塞罗那,2017,12,06,13:15,201712,114,0.0970873786407767
151,秋海棠叶九东淼,见城如见面，沉默了132年的巴塞罗那建筑灵魂，即将被唤醒！（ 十三 ）如果你想了解一个世纪都还没完工的圣家教堂；如果你想走进流线型世界的米拉之家；如果你对这个天才的遗作充满更多兴趣，欢迎关注下一期，小IN对高迪建筑作品的解读~（续完）（图文来源于，原创  2017-12-05  热爱高迪的  设计IN平台；文章责编：二千） 收起全文d,2017年12月06日 06:31,评论 , 2,,2017,12,06,06:31,201712,115,0.09411764705882353
153,燕子-韶华-,高迪是天才也得遇到有钱的客人呀这就是土豪啊给后台剩下一套房子一辈子不干活光靠收租就能衣食无忧啊米拉之家2西班牙·巴塞罗那 ​,2017年12月05日 21:17,评论 , ,西班牙·巴塞罗那,2017,12,05,21:17,201712,120,0.09395973154362416
155,上小毛,米拉之家，高迪最后一个私人住宅设计。不太能读懂鬼才设计师的用意，也很难拍全它们的线条。高迪相信直线属于人类曲线才是属于上帝的。每个房间的迂回连接里，是精致与实用的巧妙结合，也有着沉睡百年的温情。 2西班牙·巴塞罗那 ​,2017年12月05日 20:23,评论 2, 2,西班牙·巴塞罗那,2017,12,05,20:23,201712,117,0.05102040816326531
161,五香板鸭,西班牙西浩国际旅行●「米拉之家」鬼才高迪的作品，灵感来自于士兵的盔甲。房子内的所有细节，都充满了灵感和自然之美。打卡🏌🏻 2西班牙·米拉之家 ​,2017年12月04日 22:22,评论 , 2,西班牙·米拉之家,2017,12,04,22:22,201712,121,0.050314465408805034
162,SHEROZan,从古埃尔公园到米拉之家        高迪心里一定住着一座童话王国🤴👸#巴塞罗那# 2西班牙·巴塞罗那 ​,2017年12月04日 19:09,评论 2, 6,西班牙·巴塞罗那,2017,12,04,19:09,201712,122,0.15714285714285714
163,cherryzhu9999,巴塞罗那超高性价比公寓2室1厅1厨2卫 133平米 位于第二层防火 带家具全新装修 带空调暖气 超级好的地段距离凯旋门400米，米拉之家500米，周边超多学校，距离巴塞罗那大学约300米，两家大型综合医院，步行5分钟到达地中海🇪🇸购50万欧房产 -送欧盟身份，一卡在手，说走就走，26个欧洲国畅通无阻，孩子享受12年免费公立教育[嘿哈][嘿哈][嘿哈]欢迎👏👏👏询价[奸笑][奸笑][奸笑] 2成都·望江路街区 收起全文d,2017年12月04日 14:32,评论 , ,成都·望江路街区,2017,12,04,14:32,201712,123,0.087248322147651
166,EnTaro塔萨达尔,米拉之家！波盖利亚市场！诺坎普！,2017年12月03日 11:09,评论 1, ,,2017,12,03,11:09,201712,124,0.07766990291262135
167,Leo的西游记,"记今日游之二Casa Vicenc这应该算是高迪不怎么出名的作品了吧，主要因为之前一直是私人财产没开放，后来被安道尔的MoraBanc银行买下修缮翻新才在今年十一月开始对公众开放(门票16欧)，这座建筑也属于UNESCO世界遗产巴塞罗那高迪建筑一部分。因为是高迪的第一件主要作品，风格和其他熟知的米拉之家圣家堂都不太一样，不过各个细节都会惊叹于高迪的才华。单词积累:azotea 屋顶desván, ático 阁楼cascada, catarata 瀑布escalera 楼梯renovación 翻新 2西班牙·巴塞罗那 收起全文d",2017年12月03日 07:03,评论 , 1,西班牙·巴塞罗那,2017,12,03,07:03,201712,125,0.07323943661971831
168,想触碰却又收手,米拉之家的白与黑 2西班牙·米拉之家 ​,2017年12月03日 03:16,评论 2, 2,西班牙·米拉之家,2017,12,03,03:16,201712,126,0.07476635514018691
171,ZOE-小萌,米拉之家CASA MILà🛏🛏🛏2西班牙·巴塞罗那 ​,2017年12月02日 10:55,评论 , 3,西班牙·巴塞罗那,2017,12,02,10:55,201712,128,0.07017543859649122
172,芋安园今天燃烧卡路里了吗,Barcelona是现在最喜欢的一个欧洲城市了圣家堂教堂 奎尔公园 米拉之家 巴特略之家——高迪可能是巴塞罗那之魂Shopping night逛街的惊喜是把服装店变成了酒吧迪厅 2西班牙·巴塞罗那 ​,2017年12月01日 06:44,评论 , 14,西班牙·巴塞罗那,2017,12,01,06:44,201712,129,0.06417112299465241
